time,open,high,low,close,tick_volume,spread,real_volume,ema_50,ema_200,rsi,macd_hist,atr,target
2020-02-18 12:00:00,1588.71,1591.88,1586.35,1591.35,13698,7,0,1575.4530951946965,1563.1597962817257,74.78440949090063,0.7930160738013479,5.825067230917393,0
2020-02-18 16:00:00,1591.35,1605.05,1587.97,1601.48,24770,8,0,1576.473758128238,1563.5410918411117,82.13949421307035,1.4934804884433852,6.6289910001375745,1
2020-02-18 20:00:00,1601.48,1603.37,1599.98,1601.35,11743,9,0,1577.4492970251697,1563.9172998824936,81.80970083483527,1.8089846584746425,6.397634500127738,0
2020-02-19 00:00:00,1601.45,1612.91,1599.49,1602.71,125842,0,0,1578.439912828104,1564.3032968985883,82.59692104835342,1.95762923229596,6.899232035832905,0
2020-02-19 04:00:00,1602.69,1603.36,1600.15,1602.96,7732,11,0,1579.4014848740608,1564.6879407105425,82.74475132899771,1.9185978097914713,6.635715461844827,0
2020-02-19 08:00:00,1602.96,1609.49,1602.71,1608.93,15776,7,0,1580.5594658593916,1565.12816020596,85.83838625253577,2.12464496487849,6.646021500284481,1
2020-02-19 12:00:00,1608.89,1611.29,1603.07,1603.28,17236,8,0,1581.450467198239,1565.5077805024182,72.57656812807281,1.7270975428847155,6.758448535978448,0
2020-02-19 16:00:00,1603.28,1608.4,1602.38,1607.6,21480,8,0,1582.475939072818,1565.9266085571205,75.67153632076469,1.604394529929671,6.705702211979985,0
2020-02-19 20:00:00,1607.6,1612.91,1605.59,1611.34,12037,9,0,1583.6078630307468,1566.378483098841,77.98771496772231,1.6197199779514504,6.7495806254099975,1
2020-02-20 00:00:00,1611.53,1623.67,1603.91,1609.25,154233,0,0,1584.613437029541,1566.805065356564,73.76154700985195,1.345006956426336,7.678896295023569,0
2020-02-20 04:00:00,1609.25,1612.05,1608.48,1609.36,10890,9,0,1585.583890479363,1567.228497542071,73.8418918462404,1.040237669176432,7.385403702521882,1
2020-02-20 08:00:00,1609.35,1610.87,1603.84,1609.0,15773,7,0,1586.5021692840937,1567.6441343824486,73.05347638659279,0.700240992440806,7.3600177237703175,0
2020-02-20 12:00:00,1609.0,1619.15,1608.6,1615.69,17657,7,0,1587.6467900964822,1568.122202697051,77.79764089126178,0.8043061971046495,7.58787360064388,0
2020-02-20 16:00:00,1615.75,1623.73,1613.66,1616.67,33062,7,0,1588.784955190738,1568.605265356782,78.39762955632108,0.8150134792166543,7.765168343455026,0
2020-02-20 20:00:00,1616.68,1621.01,1616.03,1619.26,17533,8,0,1589.9800549871795,1569.1092925671624,79.9404767067566,0.8675333888627463,7.566227747493954,0
2020-02-21 00:00:00,1619.89,1649.18,1618.92,1621.21,161941,0,0,1591.2047587131724,1569.627707566494,81.0385051653032,0.9006868740325498,9.187211479815813,0
2020-02-21 04:00:00,1621.21,1628.71,1620.91,1628.19,12551,8,0,1592.6551603322637,1570.210416943942,84.34238405655508,1.2389139004815704,9.088124945543251,0
2020-02-21 08:00:00,1628.18,1636.55,1627.63,1634.98,20200,7,0,1594.3149579662925,1570.8548904071863,86.75929991180135,1.7356756012161387,9.07611602086158,0
2020-02-21 12:00:00,1634.98,1645.5,1632.98,1642.98,21645,8,0,1596.2233909872223,1571.5725531892044,88.92786375213109,2.379026112686912,9.322107733657178,0
2020-02-21 16:00:00,1642.98,1649.23,1637.97,1643.87,32914,8,0,1598.0918854583117,1572.2919307694115,89.14094151983885,2.6213642824502994,9.460528609824523,1
2020-02-21 20:00:00,1643.87,1648.43,1642.6,1643.73,16872,7,0,1599.8816154403387,1573.0027573289199,88.85127846234067,2.527945104848399,9.201205137694213,0
2020-02-24 00:00:00,1649.04,1689.27,1649.04,1661.66,201577,0,0,1602.3042971877765,1573.8849189475377,92.30156562824091,3.376400401217131,11.796833342144623,1
2020-02-24 04:00:00,1661.6,1663.65,1658.91,1661.53,14931,8,0,1604.626873768648,1574.7570093062686,92.07906112601857,3.6104844340510933,11.292773817705722,0
2020-02-24 08:00:00,1661.53,1689.25,1660.62,1682.62,27422,7,0,1607.685427738505,1575.830272895261,94.42642910465864,4.793203191303784,12.531147116441035,1
2020-02-24 12:00:00,1682.57,1687.79,1672.36,1677.49,28377,7,0,1610.4228619448381,1576.8418124684426,87.624159398057,4.82428391917095,12.738208036695251,1
2020-02-24 16:00:00,1677.57,1684.23,1669.65,1674.52,37866,7,0,1612.9364752019035,1577.8137347324384,83.85775224562695,4.258761572984245,12.869764605502727,1
2020-02-24 20:00:00,1674.67,1676.84,1650.83,1658.5,28535,7,0,1614.7232800959464,1578.616583143061,67.1030594725165,2.506418502067234,13.808352847966818,1
2020-02-25 00:00:00,1659.04,1663.84,1625.26,1655.16,209006,0,0,1616.3090338176742,1579.3782091814387,64.22204131441188,0.9055552552596602,15.577756215969183,1
2020-02-25 04:00:00,1655.16,1658.77,1645.94,1649.12,19072,7,0,1617.595738373844,1580.0721573487876,59.26653150167037,-0.6908151116584804,15.381487914828522,0
2020-02-25 08:00:00,1649.14,1655.46,1633.09,1651.09,31244,7,0,1618.9092388297715,1580.778802549297,60.3414006017606,-1.6879310614363021,15.880667349483636,1
