time,open,high,low,close,tick_volume,spread,real_volume
2020-02-21 08:00:00,1.0793,1.082,1.07895,1.08097,9657,1,0
2020-02-21 12:00:00,1.08099,1.08123,1.07952,1.08092,7746,1,0
2020-02-21 16:00:00,1.08091,1.08634,1.0801,1.08573,12957,1,0
2020-02-21 20:00:00,1.08573,1.08615,1.08464,1.08474,3771,1,0
2020-02-24 00:00:00,1.0825,1.08423,1.08106,1.08281,6974,1,0
2020-02-24 04:00:00,1.08281,1.08297,1.08147,1.08149,3149,1,0
2020-02-24 08:00:00,1.08148,1.08418,1.08049,1.08155,11513,1,0
2020-02-24 12:00:00,1.08157,1.08281,1.08129,1.08146,9453,1,0
2020-02-24 16:00:00,1.08146,1.08718,1.08139,1.08708,15751,1,0
2020-02-24 20:00:00,1.08708,1.0872,1.0841,1.0852,8003,1,0
2020-02-25 00:00:00,1.08519,1.08597,1.08448,1.08584,5925,1,0
2020-02-25 04:00:00,1.08584,1.0867499999999999,1.08507,1.0851,4366,1,0
2020-02-25 08:00:00,1.08509,1.08659,1.08475,1.08505,11884,1,0
2020-02-25 12:00:00,1.08505,1.08505,1.083,1.0841,9945,1,0
2020-02-25 16:00:00,1.08409,1.08826,1.08319,1.08825,17684,1,0
2020-02-25 20:00:00,1.08825,1.08901,1.08717,1.08806,10834,1,0
2020-02-26 00:00:00,1.08806,1.08828,1.08672,1.08737,5000,1,0
2020-02-26 04:00:00,1.08738,1.08784,1.08624,1.0876,5489,1,0
2020-02-26 08:00:00,1.0876,1.08976,1.08653,1.0889,12344,1,0
2020-02-26 12:00:00,1.0889,1.09087,1.08562,1.08654,14403,1,0
2020-02-26 16:00:00,1.08654,1.08937,1.08549,1.08785,14491,1,0
2020-02-26 20:00:00,1.08785,1.08999,1.08747,1.08807,8918,1,0
2020-02-27 00:00:00,1.08812,1.0913,1.08771,1.09012,6890,1,0
2020-02-27 04:00:00,1.09012,1.09146,1.0901,1.0907499999999999,5157,1,0
2020-02-27 08:00:00,1.0907499999999999,1.09478,1.09056,1.09353,13425,1,0
2020-02-27 12:00:00,1.09353,1.09776,1.09326,1.09765,15866,1,0
2020-02-27 16:00:00,1.09765,1.10066,1.09628,1.09794,23250,1,0
2020-02-27 20:00:00,1.09796,1.10034,1.0977999999999999,1.09998,11650,1,0
2020-02-28 00:00:00,1.09998,1.10051,1.09857,1.0988,6719,1,0
2020-02-28 04:00:00,1.09878,1.10042,1.09822,1.10001,8845,1,0
2020-02-28 08:00:00,1.09999,1.10531,1.09913,1.10444,18801,1,0
2020-02-28 12:00:00,1.10444,1.10447,1.09688,1.09867,19962,1,0
2020-02-28 16:00:00,1.09867,1.10087,1.09508,1.10012,27159,1,0
2020-02-28 20:00:00,1.10012,1.1046,1.09903,1.10293,16112,1,0
2020-03-02 00:00:00,1.10407,1.10738,1.10362,1.10565,9117,1,0
2020-03-02 04:00:00,1.10566,1.10634,1.10418,1.10432,7949,1,0
2020-03-02 08:00:00,1.10432,1.10932,1.10382,1.10795,17475,1,0
2020-03-02 12:00:00,1.10795,1.11642,1.10775,1.11218,18713,1,0
2020-03-02 16:00:00,1.11219,1.11845,1.11079,1.11796,23128,1,0
2020-03-02 20:00:00,1.11796,1.11832,1.11235,1.11332,9742,1,0
2020-03-03 00:00:00,1.11314,1.11479,1.11201,1.11319,5413,1,0
2020-03-03 04:00:00,1.11321,1.11554,1.11287,1.1145,5705,1,0
2020-03-03 08:00:00,1.11448,1.1151,1.11001,1.11266,12606,1,0
2020-03-03 12:00:00,1.11265,1.11387,1.10951,1.1118999999999999,16740,1,0
2020-03-03 16:00:00,1.11191,1.1213,1.11154,1.11587,25483,1,0
2020-03-03 20:00:00,1.1159,1.11948,1.11585,1.1171,14853,1,0
2020-03-04 00:00:00,1.11707,1.1185100000000001,1.11622,1.11664,6308,1,0
2020-03-04 04:00:00,1.11664,1.1171,1.11552,1.11567,5407,1,0
2020-03-04 08:00:00,1.11567,1.11875,1.11433,1.11566,13448,1,0
2020-03-04 12:00:00,1.11566,1.1166800000000001,1.11093,1.11252,13237,1,0
2020-03-04 16:00:00,1.11252,1.11453,1.10953,1.11236,18017,1,0
2020-03-04 20:00:00,1.11236,1.11422,1.11232,1.11336,7405,1,0
2020-03-05 00:00:00,1.1134,1.11425,1.113,1.11368,4659,1,0
2020-03-05 04:00:00,1.11368,1.11435,1.11338,1.11346,3163,2,0
2020-03-05 08:00:00,1.11346,1.1174,1.11195,1.11733,10189,1,0
2020-03-05 12:00:00,1.11733,1.11999,1.11565,1.11866,13724,1,0
2020-03-05 16:00:00,1.11862,1.12164,1.11669,1.1213899999999999,17675,1,0
2020-03-05 20:00:00,1.12141,1.12447,1.11918,1.12371,11326,1,0
2020-03-06 00:00:00,1.1237,1.12461,1.12113,1.12452,6733,1,0
2020-03-06 04:00:00,1.12456,1.12487,1.12259,1.12283,6017,1,0
2020-03-06 08:00:00,1.12283,1.12953,1.1219,1.12938,15977,1,0
2020-03-06 12:00:00,1.12938,1.13405,1.12927,1.1323,23041,1,0
2020-03-06 16:00:00,1.13226,1.13546,1.1287099999999999,1.13053,26386,1,0
2020-03-06 20:00:00,1.13053,1.13256,1.12888,1.12901,15847,1,0
2020-03-09 00:00:00,1.13469,1.14964,1.13397,1.14279,17210,1,0
2020-03-09 04:00:00,1.14279,1.14603,1.13703,1.13815,19712,1,0
2020-03-09 08:00:00,1.13815,1.14752,1.13652,1.13911,35778,1,0
2020-03-09 12:00:00,1.1391,1.14841,1.1374900000000001,1.14004,45508,8,0
2020-03-09 16:00:00,1.1400299999999999,1.14786,1.13992,1.14624,48363,8,0
2020-03-09 20:00:00,1.14624,1.14724,1.14209,1.14358,20756,8,0
2020-03-10 00:00:00,1.14358,1.14574,1.13713,1.14063,16544,8,0
2020-03-10 04:00:00,1.1406399999999999,1.1414,1.13315,1.1341,15793,8,0
2020-03-10 08:00:00,1.13411,1.14007,1.13372,1.13506,42910,8,0
2020-03-10 12:00:00,1.1350500000000001,1.13938,1.1335600000000001,1.13717,41386,8,0
2020-03-10 16:00:00,1.13717,1.13855,1.12959,1.13157,49435,8,0
2020-03-10 20:00:00,1.13157,1.13305,1.12743,1.1290499999999999,24271,8,0
2020-03-11 00:00:00,1.1290499999999999,1.13279,1.12853,1.1323400000000001,11625,8,0
2020-03-11 04:00:00,1.1323400000000001,1.13512,1.13154,1.13503,9523,8,0
2020-03-11 08:00:00,1.13503,1.13662,1.13013,1.13037,34433,1,0
2020-03-11 12:00:00,1.13038,1.13516,1.13037,1.13449,24903,1,0
2020-03-11 16:00:00,1.13449,1.13484,1.12572,1.12845,30070,1,0
2020-03-11 20:00:00,1.12845,1.12878,1.125,1.12607,18543,1,0
2020-03-12 00:00:00,1.12602,1.1333199999999999,1.12541,1.13189,17202,1,0
2020-03-12 04:00:00,1.13189,1.13314,1.12854,1.1293,19315,1,0
2020-03-12 08:00:00,1.1293,1.13195,1.12371,1.12448,27111,1,0
2020-03-12 12:00:00,1.12438,1.13011,1.11977,1.1239,35989,1,0
2020-03-12 16:00:00,1.1239,1.1239,1.10554,1.1185,51903,1,0
2020-03-12 20:00:00,1.11853,1.1226099999999999,1.11597,1.11667,21364,1,0
2020-03-13 00:00:00,1.11686,1.11894,1.11523,1.11864,18103,1,0
2020-03-13 04:00:00,1.11864,1.12211,1.11766,1.12022,26051,1,0
2020-03-13 08:00:00,1.12022,1.12141,1.1160700000000001,1.11648,31952,1,0
2020-03-13 12:00:00,1.11648,1.1186099999999999,1.1103,1.11238,33910,0,0
2020-03-13 16:00:00,1.11234,1.11332,1.10549,1.10803,38670,0,0
2020-03-13 20:00:00,1.10803,1.11173,1.10572,1.11025,19376,0,0
2020-03-16 00:00:00,1.11886,1.11989,1.10846,1.11014,41038,0,0
2020-03-16 04:00:00,1.11014,1.11338,1.10886,1.11183,17570,0,0
2020-03-16 08:00:00,1.11182,1.12364,1.11167,1.11926,47608,0,0
2020-03-16 12:00:00,1.11926,1.12083,1.11098,1.11489,45744,0,0
2020-03-16 16:00:00,1.11489,1.11775,1.10941,1.11589,35667,0,0
2020-03-16 20:00:00,1.11589,1.1186099999999999,1.11508,1.11777,18005,0,0
2020-03-17 00:00:00,1.11777,1.11791,1.11582,1.11691,25672,0,0
2020-03-17 04:00:00,1.11691,1.1189,1.11656,1.11684,29142,0,0
2020-03-17 08:00:00,1.11683,1.11744,1.10924,1.10938,37601,0,0
2020-03-17 12:00:00,1.10937,1.10951,1.09731,1.09947,31788,0,0
2020-03-17 16:00:00,1.09945,1.1015,1.0955,1.09882,37834,0,0
2020-03-17 20:00:00,1.09883,1.102,1.09804,1.10052,15832,0,0
2020-03-18 00:00:00,1.10061,1.10224,1.09845,1.10004,22392,0,0
2020-03-18 04:00:00,1.10004,1.1045,1.09989,1.1039,20415,0,0
2020-03-18 08:00:00,1.1039,1.10391,1.09552,1.09949,43530,0,0
2020-03-18 12:00:00,1.09952,1.10174,1.08946,1.09074,43093,0,0
2020-03-18 16:00:00,1.09078,1.09282,1.08016,1.08474,44706,0,0
2020-03-18 20:00:00,1.08476,1.0919,1.08199,1.09116,27806,0,0
2020-03-19 00:00:00,1.09117,1.09817,1.08859,1.09086,27347,0,0
2020-03-19 04:00:00,1.09086,1.09184,1.08773,1.09012,20980,0,0
2020-03-19 08:00:00,1.09012,1.09474,1.08133,1.08237,42380,0,0
2020-03-19 12:00:00,1.08237,1.08393,1.07259,1.08035,50868,0,0
2020-03-19 16:00:00,1.08038,1.08181,1.06549,1.0683799999999999,54227,0,0
2020-03-19 20:00:00,1.0683799999999999,1.07057,1.06541,1.06589,23702,0,0
2020-03-20 00:00:00,1.06614,1.07436,1.06527,1.07193,26486,0,0
2020-03-20 04:00:00,1.07192,1.07686,1.07085,1.07528,48696,0,0
2020-03-20 08:00:00,1.07528,1.0830899999999999,1.07148,1.07209,54674,0,0
2020-03-20 12:00:00,1.07209,1.076,1.06774,1.06929,41801,0,0
2020-03-20 16:00:00,1.06908,1.07493,1.06532,1.06665,43916,0,0
2020-03-20 20:00:00,1.06665,1.06991,1.06375,1.06935,29364,0,0
2020-03-23 00:00:00,1.06937,1.07207,1.06355,1.07173,39896,0,0
2020-03-23 04:00:00,1.0717,1.07559,1.07116,1.07497,37051,0,0
