time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02 23:00:00,6929.54,6968.29,6926.54,6959.04,1122,93,0
2020-01-03 00:00:00,6998.19,7429.81,6876.1,6951.79,7587011,0,0
2020-01-03 01:00:00,6951.64,6957.04,6934.54,6945.29,1542,143,0
2020-01-03 02:00:00,6944.54,6945.04,6900.04,6918.29,1360,0,0
2020-01-03 03:00:00,6917.29,6926.79,6859.79,6870.04,1851,143,0
2020-01-03 04:00:00,6870.29,6944.29,6851.79,6938.29,2005,0,0
2020-01-03 05:00:00,6936.04,6944.04,6920.04,6935.04,634,0,0
2020-01-03 06:00:00,6935.29,7243.29,6932.29,7191.04,5422,0,0
2020-01-03 07:00:00,7189.04,7236.04,7146.84,7204.04,3477,118,0
2020-01-03 08:00:00,7204.29,7208.04,7175.04,7188.79,2286,0,0
2020-01-03 09:00:00,7189.29,7220.29,7174.04,7185.54,2060,0,0
2020-01-03 10:00:00,7185.69,7284.29,7185.69,7253.79,3418,0,0
2020-01-03 11:00:00,7254.29,7344.04,7250.29,7336.29,4237,0,0
2020-01-03 12:00:00,7337.04,7362.79,7268.79,7298.54,4307,0,0
2020-01-03 13:00:00,7298.79,7337.04,7292.54,7328.54,2990,0,0
2020-01-03 14:00:00,7329.54,7340.04,7291.54,7315.29,2018,43,0
2020-01-03 15:00:00,7315.54,7369.79,7305.29,7338.99,2062,143,0
2020-01-03 16:00:00,7339.04,7350.04,7226.29,7246.02,3968,0,0
2020-01-03 17:00:00,7248.14,7315.13,7246.28,7312.63,2035,83,0
2020-01-03 18:00:00,7313.51,7400.64,7282.25,7384.52,6568,0,0
2020-01-03 19:00:00,7383.15,7402.89,7328.37,7352.15,3727,133,0
2020-01-03 20:00:00,7352.53,7364.28,7326.51,7334.79,2319,169,0
2020-01-03 21:00:00,7333.79,7343.54,7273.29,7331.42,2956,167,0
2020-01-03 22:00:00,7332.92,7351.67,7287.37,7307.17,2293,167,0
2020-01-03 23:00:00,7307.92,7326.04,7250.58,7266.18,4015,167,0
2020-01-04 00:00:00,7296.06,7412.73,7289.27,7362.39,1805901,0,0
2020-01-05 00:00:00,7362.29,7501.53,7343.81,7375.87,3018601,0,0
2020-01-06 00:00:00,7375.17,7611.61,7294.41,7349.24,3966417,0,0
2020-01-06 01:00:00,7349.94,7355.44,7306.46,7349.69,2087,0,0
2020-01-06 02:00:00,7349.34,7375.87,7339.58,7370.73,1595,0,0
2020-01-06 03:00:00,7371.44,7415.31,7360.95,7413.93,2097,0,0
2020-01-06 04:00:00,7411.83,7562.38,7396.37,7546.87,4574,0,0
2020-01-06 05:00:00,7547.73,7578.88,7478.17,7536.17,4430,0,0
2020-01-06 06:00:00,7536.46,7550.66,7512.05,7525.31,1701,163,0
2020-01-06 07:00:00,7525.67,7533.1,7491.46,7523.17,1739,163,0
2020-01-06 08:00:00,7523.75,7528.02,7500.22,7509.08,1278,0,0
2020-01-06 09:00:00,7509.43,7519.43,7497.78,7498.86,1098,165,0
2020-01-06 10:00:00,7499.0,7545.98,7498.25,7540.84,1683,155,0
2020-01-06 11:00:00,7541.7,7545.96,7507.02,7543.59,1875,97,0
2020-01-06 12:00:00,7544.59,7568.0,7525.86,7552.73,2377,167,0
2020-01-06 13:00:00,7551.1,7571.0,7515.32,7531.86,3119,167,0
2020-01-06 14:00:00,7529.86,7557.96,7524.88,7552.96,2666,155,0
2020-01-06 15:00:00,7554.22,7605.49,7482.49,7519.76,3578,0,0
2020-01-06 16:00:00,7520.52,7549.69,7497.37,7539.05,2926,167,0
2020-01-06 17:00:00,7538.68,7545.18,7512.77,7513.8,1706,55,0
2020-01-06 18:00:00,7513.42,7540.55,7499.43,7519.42,1956,167,0
2020-01-06 19:00:00,7518.68,7553.79,7516.43,7551.29,1837,167,0
2020-01-06 20:00:00,7553.04,7553.42,7514.17,7526.04,1858,0,0
2020-01-06 21:00:00,7526.29,7546.04,7515.67,7536.29,1325,143,0
2020-01-06 22:00:00,7534.54,7553.17,7526.18,7543.29,1307,167,0
2020-01-06 23:00:00,7543.17,7606.54,7543.17,7569.66,3604,167,0
2020-01-07 00:00:00,7576.65,8175.59,7486.63,7710.89,7643965,0,0
2020-01-07 01:00:00,7711.01,7804.76,7695.99,7760.37,6098,169,0
2020-01-07 02:00:00,7761.51,8001.64,7761.51,7884.79,8073,0,0
2020-01-07 03:00:00,7885.68,7923.9,7868.03,7905.02,4577,0,0
2020-01-07 04:00:00,7907.02,7939.41,7894.94,7899.29,3501,0,0
2020-01-07 05:00:00,7899.41,7920.41,7888.36,7894.41,2167,169,0
2020-01-07 06:00:00,7893.79,7905.66,7821.36,7843.3,2974,0,0
2020-01-07 07:00:00,7842.93,7882.55,7833.97,7872.84,2598,167,0
2020-01-07 08:00:00,7873.21,7876.42,7858.44,7868.71,1781,167,0
2020-01-07 09:00:00,7868.59,7889.73,7856.48,7879.7,2317,167,0
2020-01-07 10:00:00,7879.44,7898.95,7865.75,7878.2,1934,167,0
2020-01-07 11:00:00,7878.07,7879.81,7850.35,7854.57,1677,167,0
2020-01-07 12:00:00,7854.2,7885.04,7853.58,7884.92,2038,167,0
2020-01-07 13:00:00,7885.29,7961.53,7877.3,7883.92,4132,169,0
2020-01-07 14:00:00,7885.54,7913.92,7829.69,7869.19,4142,191,0
2020-01-07 15:00:00,7868.44,7868.44,7807.36,7843.95,3068,167,0
2020-01-07 16:00:00,7844.32,7883.19,7835.47,7846.56,2671,167,0
2020-01-07 17:00:00,7844.82,7851.31,7734.54,7764.22,4115,0,0
2020-01-07 18:00:00,7764.95,7940.54,7721.61,7909.71,7074,0,0
2020-01-07 19:00:00,7909.35,7954.68,7878.53,7939.98,4727,167,0
2020-01-07 20:00:00,7940.11,8126.82,7919.61,8045.68,5978,0,0
2020-01-07 21:00:00,8043.59,8115.83,8043.32,8076.24,4091,165,0
2020-01-07 22:00:00,8074.88,8181.37,8047.19,8167.86,5069,165,0
2020-01-07 23:00:00,8167.6,8191.51,8002.53,8021.64,8082,0,0
2020-01-08 00:00:00,8003.18,8432.61,7872.33,8048.65,11168079,0,0
2020-01-08 01:00:00,8048.02,8214.67,8022.12,8156.03,10573,0,0
2020-01-08 02:00:00,8154.89,8452.4,8150.83,8429.39,11532,0,0
2020-01-08 03:00:00,8429.39,8450.23,8323.0,8374.97,9153,0,0
2020-01-08 04:00:00,8374.84,8426.71,8259.46,8265.75,7389,0,0
2020-01-08 05:00:00,8265.75,8339.07,8247.99,8303.79,6872,0,0
2020-01-08 06:00:00,8303.93,8354.06,8283.09,8340.36,4619,165,0
2020-01-08 07:00:00,8340.07,8375.21,8304.3,8332.94,4880,165,0
2020-01-08 08:00:00,8334.01,8363.3,8315.53,8339.38,3081,0,0
2020-01-08 09:00:00,8339.52,8343.74,8272.98,8297.81,4417,0,0
2020-01-08 10:00:00,8297.46,8327.97,8263.45,8313.38,4975,137,0
2020-01-08 11:00:00,8313.53,8319.48,8270.52,8299.33,3887,0,0
2020-01-08 12:00:00,8299.68,8363.77,8286.63,8333.31,3796,0,0
2020-01-08 13:00:00,8334.2,8371.21,8323.48,8324.42,2781,163,0
2020-01-08 14:00:00,8324.1,8343.58,8269.83,8281.4,4055,152,0
2020-01-08 15:00:00,8281.06,8415.05,8209.15,8384.42,8064,0,0
2020-01-08 16:00:00,8384.08,8384.08,8184.31,8308.95,7255,0,0
2020-01-08 17:00:00,8308.87,8357.57,8230.67,8300.49,6370,0,0
2020-01-08 18:00:00,8300.67,8332.89,8033.71,8115.01,10682,0,0
2020-01-08 19:00:00,8114.03,8126.17,8007.05,8072.67,9459,0,0
2020-01-08 20:00:00,8069.87,8088.84,8028.61,8048.15,4902,0,0
2020-01-08 21:00:00,8048.0,8060.5,7954.63,7957.7,5713,0,0
2020-01-08 22:00:00,7956.2,8050.86,7861.95,8034.34,9046,0,0
2020-01-08 23:00:00,8034.99,8038.41,7953.95,8001.19,6003,0,0
2020-01-09 00:00:00,7998.89,8091.98,7747.46,8068.69,4731297,0,0
2020-01-09 01:00:00,8069.19,8111.72,8019.06,8047.67,5960,0,0
2020-01-09 02:00:00,8048.32,8049.35,7925.29,7951.29,4751,0,0
2020-01-09 03:00:00,7950.79,8027.29,7944.79,7993.79,2990,193,0
2020-01-09 04:00:00,7993.79,8013.29,7970.79,7974.29,1970,193,0
2020-01-09 05:00:00,7974.79,7983.79,7929.29,7949.29,3285,193,0
2020-01-09 06:00:00,7948.29,7973.29,7919.29,7960.79,3002,168,0
2020-01-09 07:00:00,7961.29,7961.79,7923.79,7938.29,2207,193,0
2020-01-09 08:00:00,7937.79,7946.29,7895.29,7909.79,2691,193,0
2020-01-09 09:00:00,7909.29,7965.29,7903.29,7943.79,2646,193,0
2020-01-09 10:00:00,7943.79,7950.79,7911.79,7928.79,1498,193,0
2020-01-09 11:00:00,7927.79,7930.29,7837.79,7868.79,3063,0,0
2020-01-09 12:00:00,7868.79,7933.79,7848.79,7884.79,2485,0,0
2020-01-09 13:00:00,7884.79,7895.79,7848.79,7871.79,1805,193,0
2020-01-09 14:00:00,7871.79,7908.79,7856.29,7894.29,1785,93,0
2020-01-09 15:00:00,7894.79,7940.29,7883.29,7887.29,2342,193,0
2020-01-09 16:00:00,7888.29,7911.29,7867.79,7880.29,2050,193,0
2020-01-09 17:00:00,7881.29,7924.29,7879.29,7900.29,1682,193,0
2020-01-09 18:00:00,7900.79,7915.29,7800.79,7813.79,4731,193,0
2020-01-09 19:00:00,7814.29,7840.29,7753.79,7791.79,3569,193,0
2020-01-09 20:00:00,7790.79,7827.79,7780.79,7809.29,2215,243,0
2020-01-09 21:00:00,7808.79,7952.29,7807.79,7913.79,3335,193,0
2020-01-09 22:00:00,7913.79,7996.29,7789.29,7801.79,5425,0,0
2020-01-09 23:00:00,7799.29,7838.79,7732.29,7784.79,5989,0,0
2020-01-10 00:00:00,7782.52,8110.86,7669.05,7797.79,6367298,0,0
2020-01-10 01:00:00,7797.79,7825.79,7782.79,7809.29,3278,0,0
2020-01-10 02:00:00,7809.79,7843.79,7804.29,7809.79,1482,193,0
2020-01-10 03:00:00,7809.79,7829.79,7779.29,7796.29,1363,43,0
2020-01-10 04:00:00,7796.29,7812.29,7783.79,7788.29,1595,193,0
2020-01-10 05:00:00,7788.29,7806.79,7758.29,7803.79,1396,193,0
2020-01-10 06:00:00,7803.79,7804.79,7753.79,7778.79,1079,193,0
2020-01-10 07:00:00,7778.29,7779.79,7695.79,7710.29,1361,193,0
2020-01-10 08:00:00,7710.29,7768.79,7701.29,7731.79,2371,0,0
2020-01-10 09:00:00,7731.29,7741.29,7704.29,7736.79,1342,193,0
2020-01-10 10:00:00,7736.79,7736.79,7673.29,7700.29,1330,193,0
2020-01-10 11:00:00,7700.29,7743.79,7684.79,7712.29,1986,193,0
2020-01-10 12:00:00,7711.79,7774.29,7662.29,7763.79,3403,193,0
2020-01-10 13:00:00,7763.29,7844.79,7759.29,7827.29,4068,193,0
2020-01-10 14:00:00,7826.79,7886.29,7797.29,7883.79,3852,0,0
2020-01-10 15:00:00,7883.29,7935.29,7849.79,7851.29,3329,0,0
2020-01-10 16:00:00,7851.29,7976.29,7831.79,7968.29,4578,193,0
2020-01-10 17:00:00,7968.29,8078.29,7937.29,8053.79,4552,0,0
2020-01-10 18:00:00,8053.79,8132.79,7919.79,7944.79,4795,0,0
2020-01-10 19:00:00,7943.79,7972.79,7908.79,7962.79,2972,193,0
2020-01-10 20:00:00,7963.79,8108.29,7963.79,8020.29,3931,0,0
2020-01-10 21:00:00,8019.79,8122.79,7960.79,8060.79,3911,0,0
2020-01-10 22:00:00,8058.79,8104.29,8037.29,8070.79,2552,93,0
2020-01-10 23:00:00,8070.29,8132.79,8015.29,8057.29,3686,0,0
2020-01-11 00:00:00,8030.45,8263.3,7966.32,8082.49,5419201,0,0
2020-01-12 00:00:00,8081.0,8162.41,7942.95,8090.29,4296301,0,0
2020-01-13 00:00:00,8095.28,8183.08,8044.74,8150.79,2511222,0,0
2020-01-13 01:00:00,8151.79,8179.79,8129.79,8179.29,1511,243,0
2020-01-13 02:00:00,8179.29,8192.79,8131.79,8143.79,1596,0,0
2020-01-13 03:00:00,8143.79,8154.29,8127.29,8144.29,893,193,0
2020-01-13 04:00:00,8142.79,8149.29,8099.29,8105.79,1036,193,0
2020-01-13 05:00:00,8106.29,8116.79,8077.29,8096.29,1124,0,0
2020-01-13 06:00:00,8095.79,8111.29,8077.79,8104.79,502,193,0
2020-01-13 07:00:00,8100.79,8100.79,8068.79,8080.79,831,193,0
2020-01-13 08:00:00,8080.79,8103.79,8040.79,8048.29,1078,193,0
2020-01-13 09:00:00,8047.29,8076.29,8043.29,8063.79,1110,193,0
2020-01-13 10:00:00,8063.29,8117.79,8053.79,8113.79,1017,193,0
2020-01-13 11:00:00,8113.79,8113.79,8070.79,8097.29,915,193,0
2020-01-13 12:00:00,8096.79,8113.79,8076.29,8106.79,1170,193,0
2020-01-13 13:00:00,8107.79,8117.79,8062.79,8062.79,874,193,0
2020-01-13 14:00:00,8062.79,8084.29,8037.29,8081.79,1184,193,0
2020-01-13 15:00:00,8080.79,8100.29,8067.29,8071.79,1015,193,0
2020-01-13 16:00:00,8071.79,8086.29,8058.79,8079.79,879,193,0
2020-01-13 17:00:00,8080.29,8089.79,8058.79,8075.29,762,193,0
2020-01-13 18:00:00,8075.29,8099.79,8058.79,8099.79,1440,180,0
2020-01-13 19:00:00,8098.79,8126.29,8079.79,8090.79,2549,0,0
2020-01-13 20:00:00,8089.79,8097.29,8081.29,8095.79,976,193,0
2020-01-13 21:00:00,8095.79,8119.29,8093.29,8108.29,1187,193,0
2020-01-13 22:00:00,8108.79,8157.79,8096.79,8154.29,1764,193,0
2020-01-13 23:00:00,8154.29,8157.29,8106.29,8127.29,1252,143,0
2020-01-14 00:00:00,8119.15,8769.24,8085.29,8115.79,7872234,0,0
2020-01-14 01:00:00,8114.79,8136.79,8094.29,8100.29,1385,193,0
2020-01-14 02:00:00,8105.79,8301.29,8103.79,8268.29,3502,0,0
2020-01-14 03:00:00,8270.79,8481.79,8270.79,8435.79,7667,143,0
2020-01-14 04:00:00,8435.79,8435.79,8375.29,8425.79,3106,143,0
2020-01-14 05:00:00,8425.79,8474.29,8374.78,8461.79,3268,193,0
2020-01-14 06:00:00,8462.29,8571.08,8459.79,8518.88,4287,0,0
2020-01-14 07:00:00,8519.15,8540.84,8459.78,8477.28,2872,93,0
2020-01-14 08:00:00,8475.78,8515.28,8462.28,8504.78,1704,193,0
2020-01-14 09:00:00,8504.78,8542.28,8492.28,8501.43,1793,143,0
2020-01-14 10:00:00,8501.44,8530.28,8483.28,8503.28,1302,193,0
2020-01-14 11:00:00,8503.78,8559.6,8475.78,8490.28,2166,193,0
2020-01-14 12:00:00,8489.78,8517.78,8456.76,8512.78,1752,193,0
2020-01-14 13:00:00,8513.28,8526.78,8491.28,8521.23,1177,0,0
2020-01-14 14:00:00,8521.22,8603.78,8461.28,8488.78,3810,0,0
2020-01-14 15:00:00,8488.78,8581.78,8488.67,8579.78,3000,193,0
2020-01-14 16:00:00,8580.28,8741.28,8555.28,8689.28,6365,0,0
2020-01-14 17:00:00,8688.78,8755.28,8625.78,8671.28,4088,143,0
2020-01-14 18:00:00,8668.78,8694.28,8519.5,8682.57,6161,0,0
2020-01-14 19:00:00,8682.94,8821.28,8672.28,8779.28,5910,193,0
2020-01-14 20:00:00,8779.28,8858.78,8671.28,8777.78,4880,0,0
2020-01-14 21:00:00,8775.78,8781.78,8685.28,8773.78,2742,0,0
2020-01-14 22:00:00,8771.78,8777.78,8678.78,8691.28,2457,143,0
2020-01-14 23:00:00,8691.28,8761.28,8671.28,8734.78,2433,143,0
2020-01-15 00:00:00,8700.31,8863.13,8550.68,8736.28,5236847,0,0
2020-01-15 01:00:00,8736.28,8896.79,8721.28,8808.6,9172,143,0
2020-01-15 02:00:00,8808.6,8897.28,8697.78,8766.78,5766,0,0
2020-01-15 03:00:00,8766.78,8798.78,8707.28,8767.28,3244,193,0
2020-01-15 04:00:00,8768.28,8819.78,8756.28,8802.78,1619,144,0
2020-01-15 05:00:00,8802.78,8806.28,8718.28,8718.28,1997,193,0
2020-01-15 06:00:00,8714.28,8726.78,8560.28,8583.78,4192,183,0
2020-01-15 07:00:00,8583.78,8650.28,8550.78,8600.78,2396,183,0
2020-01-15 08:00:00,8600.78,8670.28,8589.78,8660.78,1861,193,0
2020-01-15 09:00:00,8660.78,8665.78,8598.78,8611.28,2158,193,0
2020-01-15 10:00:00,8610.78,8656.28,8586.78,8618.78,2100,193,0
2020-01-15 11:00:00,8618.78,8761.78,8618.78,8733.78,2532,143,0
2020-01-15 12:00:00,8735.78,8795.78,8702.78,8781.78,3536,193,0
2020-01-15 13:00:00,8781.78,8794.78,8704.28,8719.78,2317,193,0
2020-01-15 14:00:00,8719.78,8779.78,8702.28,8750.78,2760,0,0
2020-01-15 15:00:00,8751.78,8899.28,8751.78,8873.78,3510,0,0
2020-01-15 16:00:00,8867.78,8881.78,8722.28,8840.28,4953,0,0
2020-01-15 17:00:00,8840.28,8851.28,8722.28,8742.28,4449,0,0
2020-01-15 18:00:00,8743.28,8800.78,8654.28,8761.28,3585,0,0
2020-01-15 19:00:00,8762.28,8788.28,8711.78,8783.28,3166,193,0
2020-01-15 20:00:00,8783.28,8783.28,8698.28,8732.28,3650,193,0
2020-01-15 21:00:00,8731.78,8765.28,8724.28,8749.78,1486,193,0
2020-01-15 22:00:00,8749.78,8823.78,8719.28,8802.78,2087,193,0
2020-01-15 23:00:00,8802.78,8844.78,8775.28,8820.78,2621,193,0
2020-01-16 00:00:00,8802.8,8851.28,8570.36,8846.78,4069621,0,0
2020-01-16 01:00:00,8847.28,8865.78,8778.28,8805.28,4773,193,0
2020-01-16 02:00:00,8805.28,8849.78,8701.78,8745.28,3989,0,0
2020-01-16 03:00:00,8745.28,8756.28,8598.78,8650.28,3209,0,0
2020-01-16 04:00:00,8651.28,8685.78,8595.78,8638.78,2594,193,0
2020-01-16 05:00:00,8637.28,8644.28,8576.28,8625.28,3105,193,0
2020-01-16 06:00:00,8625.78,8667.28,8601.78,8636.78,1920,193,0
2020-01-16 07:00:00,8637.28,8702.78,8633.78,8683.28,1872,193,0
2020-01-16 08:00:00,8683.78,8704.28,8658.28,8697.28,1465,193,0
2020-01-16 09:00:00,8697.28,8697.28,8637.78,8660.67,2377,55,0
2020-01-16 10:00:00,8659.52,8695.28,8641.28,8658.78,3247,0,0
2020-01-16 11:00:00,8658.28,8663.78,8585.79,8631.79,2904,193,0
2020-01-16 12:00:00,8630.79,8646.29,8586.29,8642.29,2959,193,0
2020-01-16 13:00:00,8642.29,8711.29,8613.79,8709.79,4177,193,0
2020-01-16 14:00:00,8709.79,8770.29,8679.79,8701.52,4066,41,0
2020-01-16 15:00:00,8706.02,8713.17,8648.29,8685.79,4957,143,0
2020-01-16 16:00:00,8684.79,8690.29,8630.79,8669.79,5957,143,0
2020-01-16 17:00:00,8670.79,8709.83,8655.79,8695.79,3686,143,0
2020-01-16 18:00:00,8695.79,8703.79,8598.59,8638.29,6352,80,0
2020-01-16 19:00:00,8638.29,8702.29,8629.79,8663.79,4767,143,0
2020-01-16 20:00:00,8664.29,8687.29,8632.79,8666.41,2592,143,0
2020-01-16 21:00:00,8666.74,8701.29,8658.29,8686.52,3821,143,0
2020-01-16 22:00:00,8686.53,8740.79,8675.11,8731.79,3902,143,0
2020-01-16 23:00:00,8731.79,8747.54,8656.29,8675.79,3594,0,0
2020-01-17 00:00:00,8669.75,8990.0,8616.29,8707.29,4497266,0,0
2020-01-17 01:00:00,8708.29,8735.29,8701.29,8710.79,1753,143,0
2020-01-17 02:00:00,8711.79,8729.79,8661.29,8679.79,3112,143,0
2020-01-17 03:00:00,8680.29,8720.79,8664.29,8717.29,2388,0,0
2020-01-17 04:00:00,8717.29,8762.79,8697.29,8737.22,2625,143,0
2020-01-17 05:00:00,8737.23,8822.29,8734.79,8770.87,3475,143,0
2020-01-17 06:00:00,8771.03,8797.29,8742.29,8795.29,4051,0,0
2020-01-17 07:00:00,8795.29,8891.29,8776.79,8888.29,4741,0,0
2020-01-17 08:00:00,8888.29,8991.28,8837.28,8861.28,6534,0,0
2020-01-17 09:00:00,8861.28,8933.28,8843.28,8916.0,3264,143,0
2020-01-17 10:00:00,8916.2,8992.08,8885.28,8915.77,6074,0,0
2020-01-17 11:00:00,8915.78,8967.78,8903.78,8949.1,3804,143,0
2020-01-17 12:00:00,8949.34,9010.28,8871.28,8913.45,6336,143,0
2020-01-17 13:00:00,8913.51,8937.28,8872.78,8890.28,3462,143,0
2020-01-17 14:00:00,8890.78,8898.78,8782.28,8800.28,5537,0,0
2020-01-17 15:00:00,8798.44,8849.28,8789.28,8835.38,4469,143,0
2020-01-17 16:00:00,8835.5,8835.51,8759.78,8767.28,3450,143,0
2020-01-17 17:00:00,8768.28,8850.78,8761.78,8838.93,3301,143,0
2020-01-17 18:00:00,8839.32,8907.32,8828.28,8860.9,4547,143,0
2020-01-17 19:00:00,8860.95,8899.64,8839.78,8870.68,4327,144,0
2020-01-17 20:00:00,8870.67,8932.29,8862.28,8907.26,5187,143,0
2020-01-17 21:00:00,8907.27,8946.08,8794.78,8866.45,4188,144,0
2020-01-17 22:00:00,8866.47,8921.79,8850.29,8864.78,3522,143,0
2020-01-17 23:00:00,8864.78,8917.44,8864.28,8902.78,2044,143,0
2020-01-18 00:00:00,8873.02,8955.03,8781.32,8895.1,3253401,0,0
2020-01-19 00:00:00,8895.0,9159.31,8440.9,8703.01,12448301,0,0
2020-01-20 00:00:00,8702.91,8743.79,8430.29,8628.79,4336708,0,0
2020-01-20 01:00:00,8629.29,8713.79,8611.29,8694.29,3482,0,0
2020-01-20 02:00:00,8694.79,8726.79,8626.29,8660.79,2820,93,0
2020-01-20 03:00:00,8659.29,8687.29,8623.79,8638.29,1790,143,0
2020-01-20 04:00:00,8638.29,8663.79,8619.79,8647.29,1852,0,0
2020-01-20 05:00:00,8647.54,8660.29,8622.79,8655.29,1580,143,0
2020-01-20 06:00:00,8654.79,8674.79,8613.79,8630.79,2006,43,0
2020-01-20 07:00:00,8630.29,8668.29,8630.29,8661.29,1062,143,0
2020-01-20 08:00:00,8661.29,8669.79,8643.79,8666.79,1071,143,0
2020-01-20 09:00:00,8666.79,8676.29,8628.29,8647.29,1446,118,0
2020-01-20 10:00:00,8647.29,8668.29,8579.29,8626.29,2446,93,0
2020-01-20 11:00:00,8626.29,8659.79,8623.79,8645.79,2273,143,0
2020-01-20 12:00:00,8647.04,8656.79,8623.29,8638.29,1825,143,0
2020-01-20 13:00:00,8638.29,8651.29,8585.79,8602.79,2175,93,0
2020-01-20 14:00:00,8602.79,8624.79,8532.29,8569.29,2958,143,0
2020-01-20 15:00:00,8568.29,8630.29,8500.79,8591.79,3911,143,0
2020-01-20 16:00:00,8591.29,8652.79,8573.79,8651.29,3393,143,0
2020-01-20 17:00:00,8652.29,8667.29,8619.79,8663.29,1967,143,0
2020-01-20 18:00:00,8663.29,8689.79,8636.79,8656.29,2570,143,0
2020-01-20 19:00:00,8660.29,8667.29,8620.29,8625.29,1459,143,0
2020-01-20 20:00:00,8625.29,8665.29,8620.79,8648.29,1377,0,0
2020-01-20 21:00:00,8647.29,8668.79,8638.79,8655.79,807,143,0
2020-01-20 22:00:00,8656.79,8659.79,8646.79,8657.79,700,143,0
2020-01-20 23:00:00,8657.79,8669.79,8647.79,8669.29,793,143,0
2020-01-21 00:00:00,8665.75,8773.03,8490.65,8639.29,5089049,0,0
2020-01-21 01:00:00,8639.29,8667.29,8590.29,8627.79,3998,143,0
2020-01-21 02:00:00,8627.79,8645.79,8599.79,8618.79,2654,143,0
2020-01-21 03:00:00,8618.29,8645.79,8611.29,8633.29,1475,0,0
2020-01-21 04:00:00,8633.29,8657.79,8625.79,8647.79,1365,143,0
2020-01-21 05:00:00,8647.79,8664.29,8638.29,8649.79,1159,143,0
2020-01-21 06:00:00,8650.29,8677.79,8647.79,8653.29,1502,143,0
2020-01-21 07:00:00,8653.29,8660.29,8621.29,8643.54,1409,118,0
2020-01-21 08:00:00,8643.79,8649.29,8616.79,8628.29,1474,143,0
2020-01-21 09:00:00,8626.29,8636.79,8601.79,8615.29,1127,143,0
2020-01-21 10:00:00,8614.79,8645.29,8594.29,8640.29,1882,0,0
2020-01-21 11:00:00,8640.54,8644.29,8609.79,8612.79,1478,143,0
2020-01-21 12:00:00,8612.29,8657.29,8582.79,8642.79,1610,143,0
2020-01-21 13:00:00,8641.79,8662.79,8624.79,8642.79,1755,143,0
2020-01-21 14:00:00,8641.79,8653.29,8610.79,8645.79,1667,143,0
2020-01-21 15:00:00,8645.29,8652.79,8633.29,8648.54,1283,43,0
2020-01-21 16:00:00,8648.04,8649.04,8631.79,8641.04,1472,143,0
2020-01-21 17:00:00,8640.79,8667.79,8627.79,8633.79,2101,0,0
2020-01-21 18:00:00,8633.79,8647.29,8606.29,8631.29,2249,193,0
2020-01-21 19:00:00,8631.29,8640.29,8612.29,8636.29,1758,193,0
2020-01-21 20:00:00,8636.29,8637.79,8601.29,8612.79,1520,193,0
2020-01-21 21:00:00,8614.29,8627.29,8440.79,8508.29,2987,0,0
2020-01-21 22:00:00,8508.29,8706.29,8503.79,8705.79,5148,143,0
2020-01-21 23:00:00,8705.79,8764.79,8699.29,8715.79,2589,0,0
2020-01-22 00:00:00,8721.29,8790.12,8571.06,8707.79,3505018,0,0
2020-01-22 01:00:00,8707.29,8741.29,8702.29,8718.29,2042,193,0
2020-01-22 02:00:00,8718.29,8740.29,8708.79,8721.79,1906,193,0
2020-01-22 03:00:00,8722.79,8727.79,8697.29,8710.79,1161,193,0
2020-01-22 04:00:00,8710.79,8713.29,8677.79,8697.79,838,193,0
