time,close,signal
2020.12.16 00:00:00,1.21984,1
2020.12.17 00:00:00,1.22684,1
2020.12.18 00:00:00,1.22542,1
2020.12.21 00:00:00,1.22424,1
2020.12.22 00:00:00,1.21616,1
2020.12.23 00:00:00,1.2186,1
2020.12.24 00:00:00,1.21808,1
2020.12.28 00:00:00,1.2216,1
2020.12.29 00:00:00,1.22482,1
2020.12.30 00:00:00,1.22961,1
2020.12.31 00:00:00,1.22155,1
2021.01.04 00:00:00,1.22473,1
2021.01.05 00:00:00,1.22965,1
2021.01.06 00:00:00,1.23252,1
2021.01.07 00:00:00,1.2271,1
2021.01.08 00:00:00,1.22218,1
2021.01.11 00:00:00,1.21497,1
2021.01.12 00:00:00,1.22062,1
2021.01.13 00:00:00,1.21568,1
2021.01.14 00:00:00,1.2154,1
2021.01.15 00:00:00,1.20766,1
2021.01.18 00:00:00,1.20757,1
2021.01.19 00:00:00,1.21284,1
2021.01.20 00:00:00,1.21046,1
2021.01.21 00:00:00,1.2164,1
2021.01.22 00:00:00,1.21704,1
2021.01.25 00:00:00,1.21413,1
2021.01.26 00:00:00,1.21592,1
2021.01.27 00:00:00,1.21096,1
2021.01.28 00:00:00,1.2121,1
2021.01.29 00:00:00,1.21353,1
2021.02.01 00:00:00,1.20594,1
2021.02.02 00:00:00,1.20428,1
2021.02.03 00:00:00,1.20351,1
2021.02.04 00:00:00,1.1962,1
2021.02.05 00:00:00,1.20492,1
2021.02.08 00:00:00,1.20493,1
2021.02.09 00:00:00,1.21174,1
2021.02.10 00:00:00,1.21172,1
2021.02.11 00:00:00,1.21303,1
2021.02.12 00:00:00,1.21189,1
2021.02.15 00:00:00,1.21274,1
2021.02.16 00:00:00,1.21053,1
2021.02.17 00:00:00,1.20374,1
2021.02.18 00:00:00,1.20908,1
2021.02.19 00:00:00,1.21174,1
2021.02.22 00:00:00,1.21554,1
2021.02.23 00:00:00,1.21493,1
2021.02.24 00:00:00,1.21665,1
2021.02.25 00:00:00,1.21743,1
2021.02.26 00:00:00,1.20727,1
2021.03.01 00:00:00,1.20488,1
2021.03.02 00:00:00,1.20893,1
2021.03.03 00:00:00,1.20627,1
2021.03.04 00:00:00,1.19694,1
2021.03.05 00:00:00,1.1912,1
2021.03.08 00:00:00,1.1846,1
2021.03.09 00:00:00,1.19001,1
2021.03.10 00:00:00,1.19284,1
2021.03.11 00:00:00,1.19851,1
2021.03.12 00:00:00,1.19519,1
2021.03.15 00:00:00,1.19271,1
2021.03.16 00:00:00,1.19009,1
2021.03.17 00:00:00,1.19802,1
2021.03.18 00:00:00,1.19135,1
2021.03.19 00:00:00,1.19044,1
2021.03.22 00:00:00,1.19332,1
2021.03.23 00:00:00,1.1848,1
2021.03.24 00:00:00,1.18123,1
2021.03.25 00:00:00,1.17677,1
2021.03.26 00:00:00,1.17933,1
2021.03.29 00:00:00,1.17642,1
2021.03.30 00:00:00,1.17169,1
