time,close,signal
2020.12.17 00:00:00,1886.04,-1
2020.12.18 00:00:00,1880.55,-1
2020.12.21 00:00:00,1876.25,-1
2020.12.22 00:00:00,1859.91,-1
2020.12.23 00:00:00,1872.63,-1
2020.12.24 00:00:00,1879.3,-1
2020.12.28 00:00:00,1873.05,-1
2020.12.29 00:00:00,1878.17,-1
2020.12.30 00:00:00,1893.81,-1
2020.12.31 00:00:00,1893.68,-1
2021.01.01 00:00:00,1897.81,-1
2021.01.04 00:00:00,1943.23,-1
2021.01.05 00:00:00,1950.03,-1
2021.01.06 00:00:00,1918.79,-1
2021.01.07 00:00:00,1913.51,-1
2021.01.08 00:00:00,1849.04,-1
2021.01.11 00:00:00,1844.45,-1
2021.01.12 00:00:00,1855.31,-1
2021.01.13 00:00:00,1844.68,-1
2021.01.14 00:00:00,1846.46,-1
2021.01.15 00:00:00,1827.65,-1
2021.01.18 00:00:00,1837.52,-1
2021.01.19 00:00:00,1839.63,-1
2021.01.20 00:00:00,1871.42,-1
2021.01.21 00:00:00,1869.8,-1
2021.01.22 00:00:00,1854.67,-1
2021.01.25 00:00:00,1855.94,-1
2021.01.26 00:00:00,1851.43,-1
2021.01.27 00:00:00,1843.83,-1
2021.01.28 00:00:00,1842.61,-1
2021.01.29 00:00:00,1847.59,-1
2021.02.01 00:00:00,1860.55,-1
2021.02.02 00:00:00,1837.65,-1
2021.02.03 00:00:00,1834.21,-1
2021.02.04 00:00:00,1793.12,-1
2021.02.05 00:00:00,1813.4,-1
2021.02.08 00:00:00,1830.13,-1
2021.02.09 00:00:00,1837.64,-1
2021.02.10 00:00:00,1842.35,-1
2021.02.11 00:00:00,1825.47,-1
2021.02.12 00:00:00,1824.17,-1
2021.02.15 00:00:00,1818.01,-1
2021.02.16 00:00:00,1794.56,-1
2021.02.17 00:00:00,1776.7,-1
2021.02.18 00:00:00,1775.44,-1
2021.02.19 00:00:00,1783.05,-1
2021.02.22 00:00:00,1809.04,-1
2021.02.23 00:00:00,1805.07,-1
2021.02.24 00:00:00,1805.33,-1
2021.02.25 00:00:00,1770.25,-1
2021.02.26 00:00:00,1733.84,-1
2021.03.01 00:00:00,1724.79,-1
2021.03.02 00:00:00,1738.77,-1
2021.03.03 00:00:00,1711.71,-1
2021.03.04 00:00:00,1698.6,-1
2021.03.05 00:00:00,1700.76,-1
2021.03.08 00:00:00,1682.53,-1
2021.03.09 00:00:00,1715.59,-1
2021.03.10 00:00:00,1726.33,-1
2021.03.11 00:00:00,1722.38,-1
2021.03.12 00:00:00,1726.92,-1
2021.03.15 00:00:00,1732.08,-1
2021.03.16 00:00:00,1731.9,-1
2021.03.17 00:00:00,1744.51,-1
2021.03.18 00:00:00,1736.54,-1
2021.03.19 00:00:00,1745.17,-1
2021.03.22 00:00:00,1738.62,-1
2021.03.23 00:00:00,1726.71,-1
2021.03.24 00:00:00,1733.78,-1
2021.03.25 00:00:00,1726.79,-1
2021.03.26 00:00:00,1732.72,-1
