time,close,signal
2020.02.28 20:00:00,1584.7,-1
2020.03.02 00:00:00,1595.65,-1
2020.03.02 04:00:00,1603.92,-1
2020.03.02 08:00:00,1609.09,-1
2020.03.02 12:00:00,1595.69,-1
2020.03.02 16:00:00,1598.31,-1
2020.03.02 20:00:00,1589.75,-1
2020.03.03 00:00:00,1597.31,-1
2020.03.03 04:00:00,1598.87,-1
2020.03.03 08:00:00,1597.04,-1
2020.03.03 12:00:00,1605.28,-1
2020.03.03 16:00:00,1645.2,-1
2020.03.03 20:00:00,1639.48,-1
2020.03.04 00:00:00,1644.08,-1
2020.03.04 04:00:00,1643.24,-1
2020.03.04 08:00:00,1639.75,-1
2020.03.04 12:00:00,1640.39,-1
2020.03.04 16:00:00,1641.99,-1
2020.03.04 20:00:00,1635.73,-1
2020.03.05 00:00:00,1637.71,-1
2020.03.05 04:00:00,1638.49,-1
2020.03.05 08:00:00,1644.03,-1
2020.03.05 12:00:00,1655.05,-1
2020.03.05 16:00:00,1667.06,-1
2020.03.05 20:00:00,1671.58,-1
2020.03.06 00:00:00,1670.6,-1
2020.03.06 04:00:00,1679.81,-1
2020.03.06 08:00:00,1684.42,-1
2020.03.06 12:00:00,1673.45,-1
2020.03.06 16:00:00,1665.76,-1
2020.03.06 20:00:00,1674.06,-1
2020.03.09 00:00:00,1700.97,-1
2020.03.09 04:00:00,1663.17,-1
2020.03.09 08:00:00,1665.0,-1
2020.03.09 12:00:00,1671.74,-1
2020.03.09 16:00:00,1672.52,-1
2020.03.09 20:00:00,1678.15,-1
2020.03.10 00:00:00,1669.29,-1
2020.03.10 04:00:00,1651.53,-1
2020.03.10 08:00:00,1658.47,-1
2020.03.10 12:00:00,1653.53,-1
2020.03.10 16:00:00,1657.8,-1
2020.03.10 20:00:00,1649.37,-1
2020.03.11 00:00:00,1658.27,-1
2020.03.11 04:00:00,1661.54,-1
2020.03.11 08:00:00,1660.48,-1
2020.03.11 12:00:00,1662.69,-1
2020.03.11 16:00:00,1643.41,-1
2020.03.11 20:00:00,1636.63,-1
2020.03.12 00:00:00,1636.15,-1
2020.03.12 04:00:00,1633.87,-1
2020.03.12 08:00:00,1633.94,-1
2020.03.12 12:00:00,1596.92,-1
2020.03.12 16:00:00,1594.83,-1
2020.03.12 20:00:00,1578.63,-1
2020.03.13 00:00:00,1554.94,-1
2020.03.13 04:00:00,1586.46,-1
2020.03.13 08:00:00,1582.47,-1
2020.03.13 12:00:00,1574.79,-1
2020.03.13 16:00:00,1522.17,-1
2020.03.13 20:00:00,1529.78,-1
2020.03.16 00:00:00,1534.62,-1
2020.03.16 04:00:00,1540.63,-1
2020.03.16 08:00:00,1527.26,-1
2020.03.16 12:00:00,1470.7,-1
2020.03.16 16:00:00,1492.15,-1
2020.03.16 20:00:00,1509.09,-1
2020.03.17 00:00:00,1492.4,-1
2020.03.17 04:00:00,1492.55,-1
2020.03.17 08:00:00,1470.78,-1
2020.03.17 12:00:00,1493.33,-1
2020.03.17 16:00:00,1534.74,-1
2020.03.17 20:00:00,1527.8,-1
2020.03.18 00:00:00,1534.59,-1
2020.03.18 04:00:00,1518.68,-1
2020.03.18 08:00:00,1493.96,-1
2020.03.18 12:00:00,1508.43,-1
2020.03.18 16:00:00,1488.21,-1
2020.03.18 20:00:00,1484.63,-1
2020.03.19 00:00:00,1484.64,-1
2020.03.19 04:00:00,1471.12,-1
2020.03.19 08:00:00,1478.84,-1
2020.03.19 12:00:00,1480.68,-1
2020.03.19 16:00:00,1471.91,-1
2020.03.19 20:00:00,1474.34,-1
2020.03.20 00:00:00,1481.87,-1
2020.03.20 04:00:00,1486.17,-1
2020.03.20 08:00:00,1507.92,-1
2020.03.20 12:00:00,1489.66,-1
2020.03.20 16:00:00,1483.23,-1
2020.03.20 20:00:00,1498.64,-1
2020.03.23 00:00:00,1492.49,-1
2020.03.23 04:00:00,1494.46,-1
2020.03.23 08:00:00,1492.28,-1
2020.03.23 12:00:00,1528.38,-1
2020.03.23 16:00:00,1559.47,-1
2020.03.23 20:00:00,1552.39,-1
2020.03.24 00:00:00,1572.87,-1
2020.03.24 04:00:00,1564.47,-1
2020.03.24 08:00:00,1588.86,-1
2020.03.24 12:00:00,1600.85,-1
2020.03.24 16:00:00,1626.33,-1
2020.03.24 20:00:00,1625.33,-1
2020.03.25 00:00:00,1617.06,-1
2020.03.25 04:00:00,1612.27,-1
2020.03.25 08:00:00,1622.57,-1
2020.03.25 12:00:00,1606.1,-1
2020.03.25 16:00:00,1611.97,-1
2020.03.25 20:00:00,1616.35,-1
2020.03.26 00:00:00,1603.51,-1
2020.03.26 04:00:00,1600.22,-1
2020.03.26 08:00:00,1610.24,-1
2020.03.26 12:00:00,1630.06,-1
2020.03.26 16:00:00,1637.48,-1
2020.03.26 20:00:00,1628.93,-1
2020.03.27 00:00:00,1624.82,-1
2020.03.27 04:00:00,1626.62,-1
2020.03.27 08:00:00,1621.72,-1
2020.03.27 12:00:00,1622.45,-1
2020.03.27 16:00:00,1623.5,-1
2020.03.27 20:00:00,1622.55,-1
2020.03.30 00:00:00,1617.81,-1
2020.03.30 04:00:00,1614.84,-1
2020.03.30 08:00:00,1622.02,-1
2020.03.30 12:00:00,1619.57,-1
2020.03.30 16:00:00,1620.32,-1
2020.03.30 20:00:00,1620.31,-1
2020.03.31 00:00:00,1613.4,-1
2020.03.31 04:00:00,1613.34,-1
2020.03.31 08:00:00,1610.1,-1
2020.03.31 12:00:00,1604.34,-1
2020.03.31 16:00:00,1597.63,-1
2020.03.31 20:00:00,1576.78,-1
2020.04.01 00:00:00,1579.86,-1
2020.04.01 04:00:00,1586.72,-1
2020.04.01 08:00:00,1595.01,-1
2020.04.01 12:00:00,1583.73,-1
2020.04.01 16:00:00,1582.53,-1
2020.04.01 20:00:00,1591.26,-1
2020.04.02 00:00:00,1587.49,-1
2020.04.02 04:00:00,1584.72,-1
2020.04.02 08:00:00,1586.67,-1
2020.04.02 12:00:00,1601.62,-1
2020.04.02 16:00:00,1612.91,-1
2020.04.02 20:00:00,1611.66,-1
2020.04.03 00:00:00,1609.39,-1
2020.04.03 04:00:00,1611.77,-1
2020.04.03 08:00:00,1611.8,-1
2020.04.03 12:00:00,1609.42,-1
2020.04.03 16:00:00,1618.34,-1
2020.04.03 20:00:00,1615.7,-1
2020.04.06 00:00:00,1618.04,-1
2020.04.06 04:00:00,1618.13,-1
2020.04.06 08:00:00,1636.25,-1
2020.04.06 12:00:00,1642.3,-1
2020.04.06 16:00:00,1651.78,-1
2020.04.06 20:00:00,1658.19,-1
2020.04.07 00:00:00,1664.38,-1
2020.04.07 04:00:00,1658.78,-1
2020.04.07 08:00:00,1657.31,-1
2020.04.07 12:00:00,1656.66,-1
2020.04.07 16:00:00,1652.0,-1
2020.04.07 20:00:00,1647.94,-1
2020.04.08 00:00:00,1645.32,-1
2020.04.08 04:00:00,1649.43,-1
2020.04.08 08:00:00,1649.14,-1
2020.04.08 12:00:00,1650.75,-1
2020.04.08 16:00:00,1649.7,-1
2020.04.08 20:00:00,1645.4,-1
2020.04.09 00:00:00,1647.66,-1
2020.04.09 04:00:00,1648.3,-1
2020.04.09 08:00:00,1658.22,-1
2020.04.09 12:00:00,1673.65,-1
2020.04.09 16:00:00,1683.1,-1
2020.04.09 20:00:00,1683.56,-1
2020.04.13 00:00:00,1686.33,-1
2020.04.13 04:00:00,1684.01,-1
2020.04.13 08:00:00,1690.41,-1
2020.04.13 12:00:00,1690.58,-1
2020.04.13 16:00:00,1714.35,-1
2020.04.13 20:00:00,1711.98,-1
2020.04.14 00:00:00,1715.22,-1
2020.04.14 04:00:00,1716.6,-1
2020.04.14 08:00:00,1719.28,-1
2020.04.14 12:00:00,1730.08,-1
2020.04.14 16:00:00,1733.99,-1
2020.04.14 20:00:00,1726.54,-1
2020.04.15 00:00:00,1727.81,-1
2020.04.15 04:00:00,1723.54,-1
2020.04.15 08:00:00,1712.48,-1
2020.04.15 12:00:00,1716.67,-1
2020.04.15 16:00:00,1713.75,-1
2020.04.15 20:00:00,1716.5,-1
2020.04.16 00:00:00,1716.5,-1
2020.04.16 04:00:00,1714.5,-1
2020.04.16 08:00:00,1723.0,-1
2020.04.16 12:00:00,1724.85,-1
2020.04.16 16:00:00,1713.15,-1
2020.04.16 20:00:00,1718.38,-1
2020.04.17 00:00:00,1717.54,-1
2020.04.17 04:00:00,1708.15,-1
2020.04.17 08:00:00,1696.84,-1
2020.04.17 12:00:00,1694.43,-1
2020.04.17 16:00:00,1686.74,-1
2020.04.17 20:00:00,1682.14,-1
2020.04.20 00:00:00,1674.94,-1
2020.04.20 04:00:00,1681.29,-1
2020.04.20 08:00:00,1679.08,-1
2020.04.20 12:00:00,1685.31,-1
2020.04.20 16:00:00,1694.18,-1
2020.04.20 20:00:00,1695.28,-1
2020.04.21 00:00:00,1690.11,-1
2020.04.21 04:00:00,1686.85,-1
2020.04.21 08:00:00,1693.48,-1
2020.04.21 12:00:00,1665.36,-1
2020.04.21 16:00:00,1673.15,-1
2020.04.21 20:00:00,1683.54,-1
2020.04.22 00:00:00,1687.2,-1
2020.04.22 04:00:00,1685.22,-1
2020.04.22 08:00:00,1696.24,-1
2020.04.22 12:00:00,1706.07,-1
2020.04.22 16:00:00,1713.19,-1
2020.04.22 20:00:00,1714.87,-1
2020.04.23 00:00:00,1711.88,-1
2020.04.23 04:00:00,1713.54,-1
2020.04.23 08:00:00,1725.73,-1
2020.04.23 12:00:00,1724.42,-1
2020.04.23 16:00:00,1725.61,-1
2020.04.23 20:00:00,1730.31,-1
2020.04.24 00:00:00,1722.18,-1
2020.04.24 04:00:00,1724.01,-1
2020.04.24 08:00:00,1730.24,-1
2020.04.24 12:00:00,1731.56,-1
2020.04.24 16:00:00,1718.83,-1
2020.04.24 20:00:00,1726.41,-1
2020.04.27 00:00:00,1724.28,-1
2020.04.27 04:00:00,1720.42,-1
2020.04.27 08:00:00,1722.19,-1
2020.04.27 12:00:00,1719.48,-1
2020.04.27 16:00:00,1712.05,-1
2020.04.27 20:00:00,1714.94,-1
2020.04.28 00:00:00,1707.59,-1
2020.04.28 04:00:00,1697.37,-1
2020.04.28 08:00:00,1702.54,-1
2020.04.28 12:00:00,1710.53,-1
2020.04.28 16:00:00,1705.33,-1
2020.04.28 20:00:00,1707.65,-1
2020.04.29 00:00:00,1706.29,-1
2020.04.29 04:00:00,1709.88,-1
2020.04.29 08:00:00,1704.56,-1
2020.04.29 12:00:00,1705.0,-1
2020.04.29 16:00:00,1699.79,-1
2020.04.29 20:00:00,1712.89,-1
2020.04.30 00:00:00,1711.85,-1
2020.04.30 04:00:00,1712.08,-1
2020.04.30 08:00:00,1716.68,-1
2020.04.30 12:00:00,1706.46,-1
2020.04.30 16:00:00,1687.3,-1
2020.04.30 20:00:00,1685.98,-1
2020.05.01 00:00:00,1687.43,-1
2020.05.01 04:00:00,1687.65,-1
2020.05.01 08:00:00,1672.47,-1
2020.05.01 12:00:00,1680.01,-1
2020.05.01 16:00:00,1697.51,-1
2020.05.01 20:00:00,1699.6,-1
2020.05.04 00:00:00,1695.64,-1
2020.05.04 04:00:00,1698.15,-1
2020.05.04 08:00:00,1704.99,-1
2020.05.04 12:00:00,1701.14,-1
2020.05.04 16:00:00,1706.11,-1
2020.05.04 20:00:00,1701.0,-1
2020.05.05 00:00:00,1698.77,-1
2020.05.05 04:00:00,1698.91,-1
2020.05.05 08:00:00,1699.69,-1
2020.05.05 12:00:00,1695.67,-1
2020.05.05 16:00:00,1702.32,-1
