time,close,signal
2020.09.06 00:00:00,10239.72,-1
2020.09.07 00:00:00,10156.6,-1
2020.09.08 00:00:00,10013.92,-1
2020.09.09 00:00:00,10257.38,-1
2020.09.10 00:00:00,10291.31,-1
2020.09.11 00:00:00,10324.26,-1
2020.09.12 00:00:00,10443.49,-1
2020.09.13 00:00:00,10311.64,-1
2020.09.14 00:00:00,10697.21,-1
2020.09.15 00:00:00,10849.64,-1
2020.09.16 00:00:00,10993.76,-1
2020.09.17 00:00:00,10928.9,-1
2020.09.18 00:00:00,10898.0,-1
2020.09.19 00:00:00,11094.78,-1
2020.09.20 00:00:00,10862.03,-1
2020.09.21 00:00:00,10473.9,-1
2020.09.22 00:00:00,10515.81,-1
2020.09.23 00:00:00,10224.46,-1
2020.09.24 00:00:00,10625.58,-1
2020.09.25 00:00:00,10708.39,-1
2020.09.26 00:00:00,10725.18,-1
2020.09.27 00:00:00,10740.17,-1
2020.09.28 00:00:00,10863.05,-1
2020.09.29 00:00:00,10751.3,-1
2020.09.30 00:00:00,10699.41,-1
2020.10.01 00:00:00,10597.39,-1
2020.10.02 00:00:00,10531.95,-1
2020.10.03 00:00:00,10397.72,-1
2020.10.05 00:00:00,10733.34,-1
2020.10.06 00:00:00,10537.62,-1
2020.10.07 00:00:00,10649.78,-1
2020.10.08 00:00:00,10884.0,-1
2020.10.09 00:00:00,11028.96,-1
2020.10.10 00:00:00,10905.23,-1
2020.10.12 00:00:00,11557.43,-1
2020.10.13 00:00:00,11421.07,-1
2020.10.14 00:00:00,11379.91,-1
2020.10.15 00:00:00,11531.46,-1
2020.10.16 00:00:00,11306.68,-1
2020.10.17 00:00:00,11189.72,-1
2020.10.19 00:00:00,11714.28,-1
2020.10.20 00:00:00,11886.04,-1
2020.10.21 00:00:00,12842.34,-1
2020.10.22 00:00:00,13106.84,-1
2020.10.23 00:00:00,12928.56,-1
2020.10.24 00:00:00,12872.04,-1
2020.10.26 00:00:00,13018.47,-1
2020.10.27 00:00:00,13700.29,-1
2020.10.28 00:00:00,13187.3,-1
2020.10.29 00:00:00,13511.48,-1
2020.10.30 00:00:00,13549.44,-1
2020.10.31 00:00:00,13500.59,-1
2020.11.02 00:00:00,13602.39,-1
2020.11.03 00:00:00,13726.27,-1
2020.11.04 00:00:00,13981.5,-1
2020.11.05 00:00:00,15210.74,-1
2020.11.06 00:00:00,15539.19,-1
2020.11.07 00:00:00,15470.72,-1
2020.11.09 00:00:00,15367.87,-1
2020.11.10 00:00:00,15370.87,-1
2020.11.11 00:00:00,15816.17,-1
2020.11.12 00:00:00,16146.43,-1
2020.11.13 00:00:00,16279.71,-1
2020.11.16 00:00:00,16678.71,-1
2020.11.17 00:00:00,17590.0,-1
2020.11.18 00:00:00,17748.24,-1
2020.11.19 00:00:00,17910.54,-1
2020.11.20 00:00:00,18573.9,-1
2020.11.23 00:00:00,18392.58,-1
2020.11.24 00:00:00,18919.56,-1
2020.11.25 00:00:00,18859.48,-1
2020.11.26 00:00:00,17058.38,-1
2020.11.27 00:00:00,17014.49,-1
2020.11.30 00:00:00,19360.15,-1
2020.12.01 00:00:00,19023.96,-1
2020.12.02 00:00:00,19129.35,-1
2020.12.03 00:00:00,19443.85,-1
2020.12.04 00:00:00,18799.68,-1
2020.12.05 00:00:00,19003.07,-1
2020.12.06 00:00:00,19148.91,-1
2020.12.07 00:00:00,19061.42,-1
2020.12.08 00:00:00,18759.39,-1
2020.12.09 00:00:00,18500.84,-1
2020.12.10 00:00:00,18331.15,-1
2020.12.11 00:00:00,18081.3,-1
2020.12.12 00:00:00,18863.22,-1
2020.12.13 00:00:00,19106.95,-1
2020.12.14 00:00:00,19178.62,-1
2020.12.15 00:00:00,19400.5,-1
2020.12.16 00:00:00,21166.22,-1
2020.12.17 00:00:00,22765.71,-1
2020.12.18 00:00:00,22855.81,-1
2020.12.19 00:00:00,23934.64,-1
2020.12.20 00:00:00,23441.18,-1
2020.12.21 00:00:00,23104.25,-1
2020.12.22 00:00:00,23413.8,-1
2020.12.23 00:00:00,23292.83,-1
2020.12.24 00:00:00,23390.1,-1
2020.12.25 00:00:00,24395.39,-1
2020.12.26 00:00:00,26321.01,-1
2020.12.27 00:00:00,26445.87,-1
2020.12.28 00:00:00,26603.78,-1
2020.12.29 00:00:00,26870.1,-1
2020.12.30 00:00:00,28846.57,-1
2020.12.31 00:00:00,28969.0,-1
2021.01.01 00:00:00,29205.1,-1
2021.01.02 00:00:00,32132.61,-1
2021.01.03 00:00:00,33087.56,-1
2021.01.04 00:00:00,31016.51,-1
2021.01.05 00:00:00,33759.32,-1
2021.01.06 00:00:00,35834.08,-1
2021.01.07 00:00:00,39645.12,-1
2021.01.08 00:00:00,40030.7,-1
2021.01.09 00:00:00,40286.63,-1
2021.01.10 00:00:00,38421.68,-1
2021.01.11 00:00:00,33925.2,-1
2021.01.12 00:00:00,34686.28,-1
2021.01.13 00:00:00,37245.71,-1
2021.01.14 00:00:00,38749.09,-1
2021.01.15 00:00:00,36197.27,-1
2021.01.16 00:00:00,36123.22,-1
2021.01.17 00:00:00,36210.12,-1
2021.01.18 00:00:00,36187.78,-1
2021.01.19 00:00:00,36422.04,-1
2021.01.20 00:00:00,34866.1,-1
2021.01.21 00:00:00,31194.34,-1
2021.01.22 00:00:00,33301.57,-1
2021.01.23 00:00:00,32048.7,-1
2021.01.24 00:00:00,32170.57,-1
2021.01.25 00:00:00,32663.31,-1
2021.01.26 00:00:00,31975.99,-1
2021.01.27 00:00:00,30958.75,-1
2021.01.28 00:00:00,33197.9,-1
2021.01.29 00:00:00,34557.16,-1
2021.01.30 00:00:00,34570.93,-1
2021.01.31 00:00:00,32968.69,-1
2021.02.01 00:00:00,33621.85,-1
2021.02.02 00:00:00,35622.34,-1
2021.02.03 00:00:00,37238.1,-1
2021.02.04 00:00:00,37622.09,-1
2021.02.05 00:00:00,37813.07,-1
2021.02.06 00:00:00,40022.92,-1
2021.02.07 00:00:00,38762.31,-1
2021.02.08 00:00:00,44616.97,-1
2021.02.09 00:00:00,47259.33,-1
2021.02.10 00:00:00,44954.01,-1
2021.02.11 00:00:00,46838.31,-1
2021.02.12 00:00:00,47809.94,-1
2021.02.13 00:00:00,47030.2,-1
2021.02.14 00:00:00,49021.01,-1
2021.02.15 00:00:00,48153.46,-1
2021.02.16 00:00:00,48526.49,-1
2021.02.17 00:00:00,52275.67,-1
2021.02.18 00:00:00,51964.73,-1
2021.02.19 00:00:00,55589.27,-1
2021.02.20 00:00:00,55303.09,-1
2021.02.21 00:00:00,57210.99,-1
2021.02.22 00:00:00,54888.79,-1
2021.02.23 00:00:00,47898.06,-1
2021.02.24 00:00:00,48708.84,-1
2021.02.25 00:00:00,48006.94,-1
2021.02.26 00:00:00,45641.26,-1
2021.02.27 00:00:00,45861.49,-1
2021.02.28 00:00:00,45251.16,-1
2021.03.01 00:00:00,48794.62,-1
2021.03.02 00:00:00,47375.57,-1
2021.03.03 00:00:00,50903.78,-1
2021.03.04 00:00:00,47907.81,-1
2021.03.05 00:00:00,48991.2,-1
2021.03.06 00:00:00,48871.17,-1
2021.03.07 00:00:00,50431.46,-1
2021.03.08 00:00:00,51796.48,-1
2021.03.09 00:00:00,54218.51,-1
2021.03.10 00:00:00,56865.47,-1
2021.03.11 00:00:00,57506.44,-1
2021.03.12 00:00:00,56880.47,-1
2021.03.13 00:00:00,61051.76,-1
2021.03.14 00:00:00,59997.92,-1
2021.03.15 00:00:00,56672.77,-1
2021.03.16 00:00:00,56421.03,-1
2021.03.17 00:00:00,58356.64,-1
2021.03.18 00:00:00,57804.67,-1
2021.03.19 00:00:00,58550.9,-1
2021.03.20 00:00:00,58409.67,-1
2021.03.21 00:00:00,57979.14,-1
2021.03.22 00:00:00,54498.45,-1
2021.03.23 00:00:00,54539.75,-1
2021.03.24 00:00:00,53653.7,-1
2021.03.25 00:00:00,52323.64,-1
2021.03.26 00:00:00,54401.06,-1
2021.03.27 00:00:00,55846.49,-1
2021.03.28 00:00:00,54994.43,-1
2021.03.29 00:00:00,57180.92,-1
2021.03.30 00:00:00,58598.85,-1
2021.03.31 00:00:00,58832.29,-1
2021.04.01 00:00:00,58735.5,-1
2021.04.02 00:00:00,58531.94,-1
2021.04.03 00:00:00,57897.23,-1
2021.04.04 00:00:00,57983.14,-1
2021.04.05 00:00:00,58711.83,-1
2021.04.06 00:00:00,58084.93,-1
2021.04.07 00:00:00,56162.78,-1
2021.04.08 00:00:00,57569.07,-1
2021.04.09 00:00:00,58275.43,-1
2021.04.10 00:00:00,58800.24,-1
2021.04.11 00:00:00,59490.48,-1
2021.04.12 00:00:00,59988.48,-1
2021.04.13 00:00:00,63121.82,1
2021.04.14 00:00:00,62325.61,1
2021.04.15 00:00:00,63287.53,1
2021.04.16 00:00:00,61852.79,1
2021.04.17 00:00:00,60713.13,1
2021.04.18 00:00:00,56093.22,1
2021.04.19 00:00:00,56039.44,1
2021.04.20 00:00:00,56625.15,1
2021.04.21 00:00:00,54852.05,1
2021.04.22 00:00:00,51489.48,1
2021.04.23 00:00:00,50489.96,1
2021.04.24 00:00:00,50884.95,1
2021.04.25 00:00:00,48195.92,1
2021.04.26 00:00:00,53146.81,1
2021.04.27 00:00:00,55008.72,1
2021.04.28 00:00:00,54312.25,1
2021.04.29 00:00:00,52871.42,1
2021.04.30 00:00:00,56638.12,1
2021.05.01 00:00:00,57587.57,1
2021.05.02 00:00:00,56834.4,1
2021.05.03 00:00:00,56647.1,1
2021.05.04 00:00:00,54668.28,1
2021.05.05 00:00:00,56809.14,1
2021.05.06 00:00:00,55839.1,1
2021.05.07 00:00:00,57557.39,1
2021.05.08 00:00:00,58047.07,1
2021.05.09 00:00:00,57727.42,1
2021.05.10 00:00:00,55219.47,1
2021.05.11 00:00:00,56692.3,1
2021.05.12 00:00:00,54351.6,1
2021.05.13 00:00:00,49235.45,1
2021.05.14 00:00:00,49115.84,1
2021.05.15 00:00:00,49351.64,1
2021.05.16 00:00:00,44548.93,1
2021.05.17 00:00:00,44730.72,1
2021.05.18 00:00:00,43233.22,1
2021.05.19 00:00:00,38240.69,1
2021.05.20 00:00:00,39934.95,1
2021.05.21 00:00:00,35231.32,1
2021.05.22 00:00:00,38114.02,1
2021.05.23 00:00:00,33852.71,1
2021.05.24 00:00:00,38953.01,1
2021.05.25 00:00:00,37553.2,1
2021.05.26 00:00:00,38699.68,1
2021.05.27 00:00:00,38407.32,1
2021.05.28 00:00:00,35154.81,1
2021.05.29 00:00:00,34024.52,1
2021.05.30 00:00:00,36136.2,1
2021.05.31 00:00:00,36601.3,1
2021.06.01 00:00:00,36235.11,1
2021.06.02 00:00:00,37660.96,1
2021.06.03 00:00:00,38617.86,1
2021.06.04 00:00:00,36956.52,1
2021.06.05 00:00:00,35957.39,1
2021.06.06 00:00:00,35834.53,1
2021.06.07 00:00:00,34374.21,1
2021.06.08 00:00:00,33547.04,1
2021.06.09 00:00:00,36260.05,1
2021.06.10 00:00:00,36383.78,1
2021.06.11 00:00:00,37058.29,1
2021.06.12 00:00:00,36026.32,1
2021.06.13 00:00:00,38980.06,1
2021.06.14 00:00:00,39724.41,1
2021.06.15 00:00:00,39817.21,1
2021.06.16 00:00:00,38510.84,1
2021.06.17 00:00:00,37722.96,1
2021.06.18 00:00:00,35480.21,1
2021.06.19 00:00:00,36157.17,1
2021.06.20 00:00:00,35788.58,1
2021.06.21 00:00:00,32572.08,1
2021.06.22 00:00:00,32868.57,1
2021.06.23 00:00:00,33029.25,1
2021.06.24 00:00:00,34841.07,1
2021.06.25 00:00:00,32187.42,1
2021.06.26 00:00:00,31244.58,1
2021.06.27 00:00:00,32673.01,1
2021.06.28 00:00:00,34648.59,1
2021.06.29 00:00:00,36144.18,1
2021.06.30 00:00:00,34563.11,1
2021.07.01 00:00:00,33392.48,1
2021.07.02 00:00:00,33116.63,1
2021.07.03 00:00:00,34659.83,1
2021.07.04 00:00:00,35497.9,1
2021.07.05 00:00:00,33825.25,1
2021.07.06 00:00:00,33938.9,1
2021.07.07 00:00:00,34450.33,1
2021.07.08 00:00:00,32701.61,1
2021.07.09 00:00:00,33420.44,1
2021.07.10 00:00:00,33265.36,1
2021.07.11 00:00:00,33867.7,1
2021.07.12 00:00:00,32736.5,1
2021.07.13 00:00:00,32407.48,1
2021.07.14 00:00:00,32720.54,1
2021.07.15 00:00:00,31683.67,1
2021.07.16 00:00:00,31758.44,1
2021.07.17 00:00:00,31734.05,1
2021.07.18 00:00:00,31699.09,1
2021.07.19 00:00:00,30747.48,1
2021.07.20 00:00:00,29812.16,1
2021.07.21 00:00:00,31740.74,1
2021.07.22 00:00:00,32188.68,1
2021.07.23 00:00:00,32451.02,1
2021.07.24 00:00:00,33919.64,1
2021.07.25 00:00:00,34411.1,1
2021.07.26 00:00:00,37721.74,1
2021.07.27 00:00:00,38004.96,1
2021.07.28 00:00:00,39885.58,1
2021.07.29 00:00:00,39680.78,1
2021.07.30 00:00:00,40656.39,1
2021.07.31 00:00:00,41491.3,1
2021.08.01 00:00:00,41218.6,1
2021.08.02 00:00:00,38748.41,-1
2021.08.03 00:00:00,37986.7,-1
2021.08.04 00:00:00,39637.73,-1
2021.08.05 00:00:00,40777.3,-1
2021.08.06 00:00:00,42580.88,-1
2021.08.07 00:00:00,43890.66,-1
2021.08.08 00:00:00,43930.62,-1
2021.08.09 00:00:00,45319.63,-1
2021.08.10 00:00:00,45497.1,-1
2021.08.11 00:00:00,46183.03,-1
2021.08.12 00:00:00,44437.78,-1
2021.08.13 00:00:00,47562.36,-1
2021.08.14 00:00:00,46573.71,-1
2021.08.15 00:00:00,46646.63,-1
2021.08.16 00:00:00,46049.52,-1
2021.08.17 00:00:00,44973.01,-1
2021.08.18 00:00:00,44496.86,-1
2021.08.19 00:00:00,46546.91,-1
2021.08.20 00:00:00,48518.01,-1
2021.08.21 00:00:00,48888.16,-1
2021.08.22 00:00:00,48297.81,-1
2021.08.23 00:00:00,49452.97,-1
2021.08.24 00:00:00,48283.06,-1
2021.08.25 00:00:00,48639.9,-1
2021.08.26 00:00:00,46970.55,-1
2021.08.27 00:00:00,48846.33,-1
2021.08.28 00:00:00,48664.41,-1
2021.08.29 00:00:00,48832.22,-1
2021.08.30 00:00:00,48573.44,-1
2021.08.31 00:00:00,46945.6,-1
2021.09.01 00:00:00,48237.87,-1
2021.09.02 00:00:00,49534.24,-1
2021.09.03 00:00:00,50075.95,-1
2021.09.04 00:00:00,50124.8,-1
2021.09.05 00:00:00,51410.38,-1
2021.09.06 00:00:00,51898.05,1
2021.09.07 00:00:00,46807.67,1
2021.09.08 00:00:00,46017.23,1
2021.09.09 00:00:00,46205.44,1
2021.09.10 00:00:00,45048.62,1
2021.09.11 00:00:00,45259.16,1
2021.09.12 00:00:00,45120.31,1
2021.09.13 00:00:00,45117.22,1
2021.09.14 00:00:00,46828.29,1
2021.09.15 00:00:00,47890.52,1
2021.09.16 00:00:00,47134.83,1
2021.09.17 00:00:00,46961.04,1
2021.09.18 00:00:00,47941.2,1
2021.09.19 00:00:00,47586.03,1
2021.09.20 00:00:00,43557.1,1
2021.09.21 00:00:00,40918.77,1
2021.09.22 00:00:00,43423.64,1
2021.09.23 00:00:00,44677.34,1
2021.09.24 00:00:00,42943.26,1
2021.09.25 00:00:00,42733.2,1
2021.09.26 00:00:00,43588.3,1
2021.09.27 00:00:00,42665.03,1
2021.09.28 00:00:00,41766.1,1
2021.09.29 00:00:00,41118.39,1
2021.09.30 00:00:00,43421.02,1
2021.10.01 00:00:00,48101.94,1
2021.10.02 00:00:00,48030.1,1
2021.10.03 00:00:00,48600.3,1
2021.10.04 00:00:00,48993.54,1
2021.10.05 00:00:00,51448.28,1
2021.10.06 00:00:00,54914.27,1
2021.10.07 00:00:00,54144.44,1
2021.10.08 00:00:00,53973.52,1
2021.10.09 00:00:00,54590.5,1
2021.10.10 00:00:00,55390.1,1
2021.10.11 00:00:00,57286.18,1
2021.10.12 00:00:00,55350.67,1
